ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Meta: _wpcom_is_markdown
,simple,CL-BOINA-0078,Boina Casual Azul Deslavado,1,0,visible,"Boina casual em algodão azul deslavado, ideal para um look moderno e descontraído.","Descubra a versatilidade desta boina casual em algodão de alta qualidade, com um acabamento azul deslavado que remete ao denim. O seu design intemporal e confortável torna-a perfeita para uso diário, complementando qualquer visual descontraído, quer seja para um passeio na cidade ou para um evento informal. Leve e respirável, é o acessório ideal para qualquer estação.",,,taxable,,1,12,2,0,0,0.2,,,,1,,,45,"Unisex, Chapéus > Boinas","boina, casual, azul, algodao, unisex, descontraido, denim",,processed_images/professional/fotos site1/16.jpg,,,,,,,,,0,Material,Algodao,1,0,Temporada,Todas,1,0,0
,simple,CL-BOINA-0079,Boina Newsboy Clássica Preta,1,0,visible,"Boina newsboy preta clássica, perfeita para um look casual e elegante.","Adicione um toque de estilo intemporal ao seu guarda-roupa com esta boina newsboy preta. Ideal para uso diário, o seu design clássico com botão no topo e aba estruturada oferece conforto e versatilidade. Confeccionada em tecido de algodão de alta qualidade, é o acessório perfeito para complementar qualquer visual casual ou semi-formal em diversas estações.",,,taxable,,1,12,2,0,0,0.2,,,,1,,,45,"Unisex, Chapéus > Boinas","boina, newsboy, preta, casual",,processed_images/professional/fotos site1/17-A.jpg,,,,,,,,,0,Material,Algodao,1,0,Temporada,Meia-estacao,1,0,0
,simple,CL-BOINA-0080,Boina Newsboy Clássica Preta,1,0,visible,"Boina Newsboy preta unissexo em lã. Estilo vintage clássico, perfeita para um look casual elegante.","Apresentamos a Boina Newsboy Clássica em preto, um acessório intemporal que confere um toque de elegância vintage a qualquer conjunto. Fabricada em lã de alta qualidade, esta boina oferece conforto e calor, ideal para os dias mais frescos. O seu design unissexo e versátil torna-a perfeita para diversas ocasiões, desde passeios casuais a eventos mais sofisticados. Adicione um charme retro ao seu guarda-roupa.",,,taxable,,1,15,2,0,0,0.2,,,,1,,,55,"Unisex, Chapéus > Boinas","boina, newsboy, vintage, preta",,processed_images/professional/fotos site1/17-B.jpg,,,,,,,,,0,Material,La,1,0,Temporada,Meia-estacao,1,0,0
,simple,CL-BOINA-0081,Boina Clássica Preta Hologramme Paris,1,0,visible,"Boina casual preta Hologramme Paris, estilo clássico e elegante para todas as estações.","Descubra a Boina Clássica Preta da Hologramme Paris, um acessório intemporal que combina elegância e conforto. Perfeita para um toque de sofisticação casual, esta boina é ideal para complementar qualquer visual. Fabricada com materiais de qualidade, oferece durabilidade e estilo. Um must-have para quem aprecia o charme parisiense e versatilidade.",,,taxable,,1,12,2,0,0,0.2,,,,1,,,60,"Unisex, Chapéus > Boinas","boina, casual, classico, unisex",,processed_images/professional/fotos site1/17-C.jpg,,,,,,,,,0,Material,Algodao,1,0,Temporada,Meia-estacao,1,0,0
,simple,CL-BOINA-0082,Boina Newsboy Clássica Preta,1,0,visible,Boina preta clássica unissexo para um toque vintage e elegante no seu dia a dia.,"Adicione um toque de charme vintage ao seu guarda-roupa com esta boina preta clássica. Confeccionada em tecido de algodão de alta qualidade, é confortável e durável, perfeita para uso diário. O design atemporal, com a sua aba discreta e cor sólida, adapta-se a diversos estilos e ocasiões, ideal para homens e mulheres que procuram um acessório prático e sofisticado.",,,taxable,,1,15,2,0,0,0.2,,,,1,,,45,"Unisex, Chapéus > Boinas","boina, preta, unisex, vintage, casual, newsboy, chapéu, acessório",,processed_images/professional/fotos site1/17.jpg,,,,,,,,,0,Material,Algodao,1,0,Temporada,Meia-estacao,1,0,0
,simple,CL-BUCKET-0083,Chapéu Bucket Azul Marinho com Franzido,1,0,visible,"Chapéu bucket feminino azul marinho com detalhes franzidos, perfeito para um look casual e elegante.","Este elegante chapéu bucket em azul marinho é o acessório ideal para um toque de estilo casual e sofisticado. Fabricado em linho macio, apresenta um design exclusivo com franzidos delicados na copa, que adicionam textura e charme. A aba maleável oferece proteção solar e um visual descontraído, tornando-o perfeito para passeios de verão ou para complementar o seu guarda-roupa de meia-estação. Confortável e versátil, adapta-se facilmente a diferentes looks.",,,taxable,,1,12,2,0,0,0.2,,,,1,,,49,"Mulher, Mulher > Chapéus > Bucket Hat","chapeu, bucket, azul, linho",,processed_images/professional/fotos site1/22 (1).jpg,,,,,,,,,0,Material,Linho,1,0,Temporada,Verao,1,0,0
,simple,CL-BUCKET-0084,Chapéu Bucket Drapê Linho Bege,1,0,visible,"Chapéu bucket elegante em linho bege com detalhe drapê, perfeito para um look casual chic e confortável.","Desfrute do conforto e estilo com este chapéu bucket em linho de alta qualidade. Apresenta um design único com coroa franzida (drapê) que adiciona um toque de sofisticação. Ideal para complementar o seu visual de verão ou meia-estação, oferecendo proteção solar e um toque moderno. Leve, respirável e versátil, é o acessório perfeito para o dia a dia ou para escapadelas.",,,taxable,,1,12,2,0,0,0.2,,,,1,,,55,"Mulher, Mulher > Chapéus > Bucket Hat","chapeu-bucket, linho, bege, drape, casual, verao, feminino, protecao-solar",,processed_images/professional/fotos site1/22 (2).jpg,,,,,,,,,0,Material,Linho,1,0,Temporada,Meia-estacao,1,0,0
,simple,CL-BUCKET-0085,Chapéu Bucket Linho Plissado Galgo,1,0,visible,"Chapéu bucket de linho casual com detalhes plissados, perfeito para o verão.","Elegante chapéu bucket em linho de alta qualidade na cor castanha. Com coroa plissada e aba flexível, ideal para proteger do sol com estilo em passeios urbanos ou dias de praia, combinando conforto e sofisticação. Uma peça versátil e moderna.",,,taxable,,1,12,2,0,0,0.2,,,,1,,,55,"Mulher, Mulher > Chapéus > Bucket Hat","chapeu-bucket, linho, casual, feminino, verao",,processed_images/professional/fotos site1/22 (3).jpg,,,,,,,,,0,Material,Linho,1,0,Temporada,Verao,1,0,0
,simple,CL-BUCKET-0086,Bucket Hat de Linho Bege,1,0,visible,"Bucket Hat unissexo em linho bege, ideal para o verão e um look casual e descontraído.","Este bucket hat unissexo em linho bege é a peça perfeita para um estilo casual e descontraído. Confeccionado em linho leve e respirável, oferece conforto e proteção solar, sendo ideal para os dias mais quentes. O seu design versátil combina facilmente com diversas roupas, enquanto o forro preto proporciona um acabamento elegante e maior durabilidade. Perfeito para passeios, praia ou uso no dia a dia.",,,taxable,,1,12,2,0,0,0.2,,,,1,,,45,"Unisex, Chapéus > Bucket Hat","bucket hat, chapeu linho, acessorios verao, estilo casual, unissexo, chapeu bege, protecao solar, moda praia",,processed_images/professional/fotos site1/22 (4).jpg,,,,,,,,,0,Material,Linho,1,0,Temporada,Verao,1,0,0
,simple,CL-BUCKET-0087,Bucket Hat de Linho Bege,1,0,visible,Bucket Hat unissexo em linho bege e forro preto. Perfeito para um look casual de verão.,"Este moderno bucket hat unissexo é confeccionado em linho de alta qualidade na cor bege, proporcionando leveza e respirabilidade, ideal para os dias mais quentes. O forro interno em tecido preto oferece um toque de contraste e maior conforto. Com um design casual e versátil, é o acessório perfeito para proteger-se do sol com estilo na praia, cidade ou festivais.",,,taxable,,1,15,2,0,0,0.2,,,,1,,,45,"Unisex, Chapéus > Bucket Hat","bucket hat, chapeu, linho, casual, verao, unissexo, bege, protecao solar",,processed_images/professional/fotos site1/22 (5).jpg,,,,,,,,,0,Material,Linho,1,0,Temporada,Verao,1,0,0
,simple,CL-BUCKET-0088,Chapéu de Linho Vermelho Dobrável,1,0,visible,"Chapéu feminino de linho vermelho, ideal para o verão, com design dobrável e casual.","Este elegante chapéu feminino em linho vermelho vibrante é perfeito para dias de sol. O seu design dobrável e leve torna-o ideal para viagens e fácil de guardar. Com uma aba flexível e coroa com detalhe franzido, oferece um estilo casual e proteção solar, complementando qualquer look de verão ou férias.",,,taxable,,1,12,2,0,0,0.2,,,,1,,,49,"Mulher, Mulher > Chapéus > Bucket Hat","chapeu, vermelho, linho, verao",,processed_images/professional/fotos site1/22 (6).jpg,,,,,,,,,0,Material,Linho,1,0,Temporada,Verao,1,0,0
,simple,CL-BUCKET-0089,Chapéu Bucket de Linho Azul Marinho,1,0,visible,Chapéu bucket unissexo em linho azul marinho. Perfeito para um look casual e elegante.,"Descubra o nosso chapéu bucket unissexo em linho de alta qualidade, na cor azul marinho. Com um design casual e sofisticado, este chapéu é ideal para proteger-se do sol com estilo. Apresenta pregas decorativas na coroa, adicionando um toque de originalidade. Confortável e leve, é o acessório perfeito para os dias de verão ou para um passeio descontraído. Uma peça versátil que complementa qualquer guarda-roupa.",,,taxable,,1,12,2,0,0,0.2,,,,1,,,49,"Unisex, Chapéus > Bucket Hat","chapéu, bucket hat, linho, azul, casual, verão, unissexo, praia",,processed_images/professional/fotos site1/22 (7).jpg,,,,,,,,,0,Material,Linho,1,0,Temporada,Verao,1,0,0
,simple,CL-OUTROS-0090,Chapéu Casual Vermelho de Linho com Coroa Franzida,1,0,visible,Chapéu vermelho de linho com coroa franzida. Ideal para um look casual e elegante no verão.,"Este elegante chapéu em tonalidade bordeaux, confeccionado em linho de alta qualidade, apresenta uma coroa com detalhes franzidos que conferem um toque de originalidade e sofisticação. A aba média oferece proteção solar e um estilo distinto, perfeito para dias ensolarados. Leve e confortável, é o acessório ideal para complementar o seu visual casual chic, seja para um passeio na cidade ou um evento ao ar livre na primavera/verão.",,,taxable,,1,15,2,0,0,0.2,,,,1,,,55,"Mulher, Mulher > Acessórios","chapeu-feminino, bordeaux, linho, casual, verao, chapeu-sol, elegante, confortavel",,processed_images/professional/fotos site1/22 (8).jpg,,,,,,,,,0,Material,Linho,1,0,Temporada,Verao,1,0,0
,simple,CL-BOINA-0091,Boina Lã Tweed Patchwork Masculina,1,0,visible,"Boina masculina vintage de lã tweed com padrão patchwork e tons terrosos, ideal para um estilo clássico.","Adicione um toque de elegância vintage ao seu guarda-roupa com esta boina de lã tweed para homem. Apresenta um design patchwork distintivo em tons quentes e terrosos de castanho, caramelo e bordeaux. É o acessório perfeito para complementar um look casual com um toque sofisticado durante as estações mais frias. Confortável e durável.",,,taxable,,1,10,2,0,0,0.2,,,,1,,,65,"Homem, Homem > Chapéus > Boinas","boina, tweed, vintage, patchwork",,processed_images/professional/fotos site1/26-A.jpg,,,,,,,,,0,Material,La,1,0,Temporada,Meia-estacao,1,0,0
,simple,CL-BOINA-0092,Boina Patchwork Tweed Clássica,1,0,visible,"Boina de tweed patchwork em tons terrosos, estilo vintage e clássico para homem.","Descubra a Boina Patchwork Tweed Clássica, uma peça única que combina a tradição do tweed com um design moderno de patchwork. Feita de lã de alta qualidade, esta boina oferece conforto e estilo para os meses mais frios. Com tons de castanho, cinza e toques de xadrez, é o acessório perfeito para um look sofisticado e com um toque vintage. Ideal para passeios urbanos ou eventos casuais. Um toque de classe intemporal para o guarda-roupa masculino.",,,taxable,,1,12,2,0,0,0.2,,,,1,,,65,"Homem, Homem > Chapéus > Boinas","boina, tweed, patchwork, vintage, masculino, classico, outono, inverno",,processed_images/professional/fotos site1/26-B.jpg,,,,,,,,,0,Material,La,1,0,Temporada,Meia-estacao,1,0,0
,simple,CL-BOINA-0093,Boina de Lã Xadrez Tweed Clássica,1,0,visible,"Boina de lã pura com padrão xadrez em tweed, estilo clássico e casual para homem e mulher.","Elegante boina de lã pura com padrão xadrez em tweed, ideal para um toque vintage no seu guarda-roupa. Confortável e quente, perfeita para os dias mais frescos de meia-estação e inverno. O seu design intemporal adapta-se a diversos estilos, do casual chic ao mais tradicional, proporcionando estilo e proteção.",,,taxable,,1,12,2,0,0,0.2,,,,1,,,55,"Unisex, Chapéus > Boinas","boina, lã, xadrez, tweed, vintage, casual, clássico, meia-estação, inverno, acessório",,processed_images/professional/fotos site1/26-C.jpg,,,,,,,,,0,Material,La,1,0,Temporada,Meia-estacao,1,0,0
,simple,CL-BOINA-0094,Boina Patchwork Tweed Xadrez,1,0,visible,"Boina masculina estilo patchwork em tweed de lã, com padrões xadrez e castanho mesclado. Perfeita para o inverno.","Descubra a elegância intemporal da nossa boina estilo patchwork, cuidadosamente confecionada em tweed de lã de alta qualidade. Com um design único que combina um tecido castanho mesclado na frente e um vibrante padrão xadrez em tons de castanho, bege e bordeaux na parte traseira, esta boina oferece um toque vintage e casual ao seu visual. Ideal para dias mais frios, proporciona conforto e estilo inconfundível. Um acessório essencial para homens que apreciam peças clássicas com um toque moderno.",,,taxable,,1,12,2,0,0,0.2,,,,1,,,55,"Homem, Homem > Chapéus > Boinas","boina, tweed, xadrez, vintage, casual, masculina, inverno, lã, patchwork",,processed_images/professional/fotos site1/26.jpg,,,,,,,,,0,Material,La,1,0,Temporada,Inverno,1,0,0
,simple,CL-BOINA-0095,Boina Clássica de Lã Azul Escuro,1,0,visible,"Boina clássica de lã em azul escuro, ideal para um toque de elegância casual.","Boina clássica de lã de alta qualidade em tom azul escuro mesclado, perfeita para um estilo casual e sofisticado. Inspirada nos designs intemporais, oferece conforto e aquecimento, sendo ideal para os dias mais frescos. O seu design versátil adapta-se a diversas ocasiões, desde passeios urbanos a eventos mais descontraídos, adicionando um toque vintage ao seu look.",,,taxable,,1,12,2,0,0,0.2,,,,1,,,55,"Homem, Homem > Chapéus > Boinas","boina, la, azul, classico, vintage, masculina, chapéu, inverno, casual",,processed_images/professional/fotos site1/33-A.jpg,,,,,,,,,0,Material,La,1,0,Temporada,Inverno,1,0,0
,simple,CL-BOINA-0096,Boina Newsboy Lã Azul Marinho Vintage,1,0,visible,"Boina Newsboy em lã azul marinho, estilo vintage e casual para homem e mulher.","Esta boina newsboy de lã azul marinho oferece um toque clássico e intemporal ao seu estilo. Feita com material de lã de alta qualidade, proporciona conforto e calor, ideal para as estações mais frias. O seu design versátil adapta-se perfeitamente a looks casuais ou semi-formais, adicionando um charme vintage e sofisticado. Perfeita para um look elegante e descontraído.",,,taxable,,1,12,2,0,0,0.2,,,,1,,,45,"Unisex, Chapéus > Boinas","boina, newsboy, lã, azul, vintage, unisex, casual, inverno",,processed_images/professional/fotos site1/33-B.jpg,,,,,,,,,0,Material,La,1,0,Temporada,Inverno,1,0,0
,simple,CL-BOINA-0097,Boina de Lã Shetland Azul Clássica,1,0,visible,"Boina masculina azul em lã Shetland, estilo clássico e elegante, ideal para um toque vintage.","Boina clássica para homem, confecionada em autêntica lã Shetland azul de alta qualidade. Com um design elegante e atemporal, esta boina made in Italy oferece conforto superior e um toque sofisticado a qualquer look casual ou formal. O forro interno acolchoado garante calor e um ajuste perfeito, tornando-a ideal para os dias mais frios e para quem procura um estilo distintivo.",,,taxable,,1,15,2,0,0,0.2,,,,1,,,65,"Homem, Homem > Chapéus > Boinas","boina, la, masculina, azul, classica, shetland, inverno, vintage, madeinitaly",,processed_images/professional/fotos site1/33-C.jpg,,,,,,,,,0,Material,La,1,0,Temporada,Inverno,1,0,0
,simple,CL-BOINA-0098,Boina Clássica de Lã Azul Marinho,1,0,visible,"Boina clássica de lã azul marinho, perfeita para estilo casual ou formal em dias frios.","Esta boina clássica de lã azul marinho é o acessório perfeito para adicionar um toque de elegância intemporal ao seu guarda-roupa. Confeccionada em lã de alta qualidade, oferece conforto e aquecimento nos dias mais frios. O seu design versátil e a cor sóbria tornam-na ideal para combinar com diversos estilos, do casual ao mais formal. Um clássico reinventado que nunca sai de moda, garantindo estilo e proteção.",,,taxable,,1,15,2,0,0,0.2,,,,1,,,45,"Unisex, Chapéus > Boinas","boina, la, azul, classico",,processed_images/professional/fotos site1/33.jpg,,,,,,,,,0,Material,La,1,0,Temporada,Inverno,1,0,0
,simple,CL-BOINA-0099,Boina Clássica de Lã Preta Pierre Cardin,1,0,visible,"Boina preta de lã estilo clássico Pierre Cardin, perfeita para um look elegante e casual para homem.","Adicione um toque de elegância intemporal ao seu guarda-roupa com esta boina preta clássica da Pierre Cardin. Confeccionada em lã de alta qualidade, oferece conforto e aquecimento ideais para o outono e inverno. O design tradicional, com aba discreta, é perfeito para um estilo casual chic ou para complementar um visual mais formal. Um acessório masculino versátil e indispensável com o distintivo 'P' da marca.",,,taxable,,1,12,2,0,0,0.2,,,,1,,,55,"Homem, Homem > Chapéus > Boinas","boina, chapeu, masculino, preto, la, classico, casual, elegante, pierre cardin, inverno",,processed_images/professional/fotos site1/34-A.jpg,,,,,,,,,0,Material,La,1,0,Temporada,Meia-estacao,1,0,0
,simple,CL-BOINA-0100,Boina Clássica de Lã Preta,1,0,visible,"Boina de lã preta clássica, perfeita para um look casual e elegante no inverno. Unissexo e confortável.","Descubra a elegância intemporal com a nossa boina clássica em lã preta. Este acessório unissexo é ideal para adicionar um toque de sofisticação e calor aos seus looks de outono e inverno. Fabricada com materiais de alta qualidade, proporciona conforto e durabilidade. Perfeita para combinar com casacos de tweed ou para um estilo mais descontraído.",,,taxable,,1,12,2,0,0,0.2,,,,1,,,45,"Unisex, Chapéus > Boinas","boina, chapéu, preto, lã, clássico, unisex, inverno, acessório",,processed_images/professional/fotos site1/34-B.jpg,,,,,,,,,0,Material,La,1,0,Temporada,Inverno,1,0,0
,simple,CL-BOINA-0101,Boina Pierre Cardin Preta Forro Estampado,1,0,visible,Boina preta clássica Pierre Cardin com forro estampado. Estilo casual e confortável.,"Boina elegante Pierre Cardin na cor preta, ideal para um visual casual ou sofisticado. Confeccionada em lã de alta qualidade, oferece conforto e aquecimento. O forro interno vibrante com padrão geométrico em tons de laranja, azul e bege adiciona um toque moderno e distintivo. Um acessório atemporal para as estações mais frias.",,,taxable,,1,12,2,0,0,0.2,,,,1,,,55,"Unisex, Chapéus > Boinas","boina, preta, la, casual, pierre cardin, unisex, inverno, estampado",,processed_images/professional/fotos site1/34-C.jpg,,,,,,,,,0,Material,La,1,0,Temporada,Meia-estacao,1,0,0
,simple,CL-BOINA-0102,Boina Clássica de Lã Cinza Escura,1,0,visible,"Boina clássica unissexo em lã cinza escura, perfeita para um estilo intemporal e confortável.","Adicione um toque de elegância clássica ao seu guarda-roupa com esta boina unissexo de lã de alta qualidade. Ideal para as estações mais frias, oferece conforto e estilo intemporal. O seu tom cinza escuro versátil combina facilmente com diversas roupas, sendo perfeita para um look casual chic ou vintage. Um acessório essencial para o inverno e meia-estação.",,,taxable,,1,12,2,0,0,0.2,,,,1,,,45,"Unisex, Chapéus > Boinas","boina, lã, cinza, clássica, unissex, inverno, chapéu, acessório",,processed_images/professional/fotos site1/34-D.jpg,,,,,,,,,0,Material,La,1,0,Temporada,Inverno,1,0,0
,simple,CL-BOINA-0103,Boina Clássica Masculina Lã Cinza,1,0,visible,"Boina clássica de lã cinza para homem, estilo intemporal e sofisticado para qualquer ocasião.","Descubra a elegância intemporal com a nossa boina clássica masculina. Confeccionada em lã de alta qualidade na cor cinza escuro, é perfeita para adicionar um toque sofisticado e distinto a qualquer look. Ideal para meia-estação e inverno, esta boina oferece conforto, calor e estilo, seja para um passeio casual ou um evento mais formal. Um acessório essencial no guarda-roupa masculino.",,,taxable,,1,15,2,0,0,0.2,,,,1,,,49,"Homem, Homem > Chapéus > Boinas","boina, masculina, cinza, lã, clássica, acessório, chapéu, elegante, vintage, outono",,processed_images/professional/fotos site1/34-E.jpg,,,,,,,,,0,Material,La,1,0,Temporada,Meia-estacao,1,0,0
,simple,CL-BOINA-0104,Boina Casual de Lã Cinza Escuro,1,0,visible,"Boina clássica de lã cinza escura, perfeita para um look casual e elegante no inverno e meia-estação.","Apresentamos a Boina Casual de Lã na cor cinza escuro, um acessório intemporal que combina estilo e conforto. Confeccionada em lã de alta qualidade, esta boina oferece aquecimento e um toque suave. O seu design clássico e versátil torna-a ideal para complementar qualquer visual casual ou semi-formal, seja para um passeio no campo ou um encontro na cidade. Perfeita para as estações mais frias, é um must-have para quem aprecia elegância e praticidade.",,,taxable,,1,15,2,0,0,0.2,,,,1,,,45,"Unisex, Chapéus > Boinas","boina, chapéu de lã, cinza, inverno",,processed_images/professional/fotos site1/34-F.jpg,,,,,,,,,0,Material,La,1,0,Temporada,Inverno,1,0,0
,simple,CL-BOINA-0105,Boina Clássica de Lã Cinzenta Pierre Cardin,1,0,visible,Boina de lã cinzenta escura Pierre Cardin com forro estampado. Elegância e conforto para o dia a dia.,"Boina unissexo de estilo clássico da marca Pierre Cardin, confecionada em lã de alta qualidade num tom cinzento escuro intemporal. O interior é forrado com um tecido vibrante, apresentando um padrão geométrico em tons de bege, azul e branco que adiciona um toque de personalidade. Ideal para as estações mais frias, esta boina oferece conforto e um toque sofisticado a qualquer look, seja casual ou mais formal.",,,taxable,,1,15,2,0,0,0.2,,,,1,,,59,"Unisex, Chapéus > Boinas","boina, lã, cinzenta, Pierre Cardin, casual, classico, inverno, unissex, acessório",,processed_images/professional/fotos site1/34-G.jpg,,,,,,,,,0,Material,La,1,0,Temporada,Inverno,1,0,0
,simple,CL-BOINA-0106,Boina Clássica de Lã Preta,1,0,visible,"Boina clássica unissexo em lã preta, ideal para um toque elegante e casual em qualquer look.","A nossa boina clássica preta é um acessório intemporal e versátil, perfeito para complementar o seu estilo. Fabricada em lã de alta qualidade, proporciona calor e conforto, sendo ideal para as estações mais frias. O seu design elegante e cor neutra tornam-na adequada tanto para homem como para mulher, combinando facilmente com vestuário casual ou mais sofisticado. Um must-have para quem aprecia moda com tradição.",,,taxable,,1,12,2,0,0,0.2,,,,1,,,55,"Unisex, Chapéus > Boinas","boina, lã, preto, clássico",,processed_images/professional/fotos site1/34.jpg,,,,,,,,,0,Material,La,1,0,Temporada,Meia-estacao,1,0,0
,simple,CL-CAPELI-0107,Chapéu Capeline de Palha Natural,1,0,visible,"Chapéu capeline de palha leve e elegante, ideal para praia e verão. Proteção solar casual.","Desfrute do sol com este chapéu capeline de palha natural, com abas largas para máxima proteção solar e um estilo casual sofisticado. Perfeito para a praia, piscina ou passeios de verão, oferece leveza e conforto. O design intemporal em tom bege combina facilmente com qualquer look de verão. Inclui uma fita interna e cordão preto visível.",,,taxable,,1,12,2,0,0,0.2,,,,1,,,49,"Unisex, Chapéus > Capeline","chapéu de palha, capeline, verão, praia",,processed_images/professional/fotos site1/4.jpg,,,,,,,,,0,Material,Palha,1,0,Temporada,Verao,1,0,0
,simple,CL-GORRO-0108,Gorro Pierre Cardin Preto Canelado,1,0,visible,"Gorro Pierre Cardin preto canelado, acessório essencial para estilo e conforto em dias frios.","Este gorro Pierre Cardin preto é a escolha perfeita para adicionar um toque de estilo e aquecimento ao seu visual. Com um design canelado clássico e o icónico logótipo da marca discretamente visível, é ideal para o uso diário em climas mais frios. Confeccionado em material macio e confortável, garante um ajuste perfeito e durabilidade. Um acessório versátil para homem e mulher.",,,taxable,,1,12,2,0,0,0.2,,,,1,,,45,"Unisex, Chapéus > Gorros","gorro, preto, inverno, casual",,processed_images/professional/fotos site1/5-A.jpg,,,,,,,,,0,Material,Sintetico,1,0,Temporada,Inverno,1,0,0
,simple,CL-GORRO-0109,Gorro Unissexo Preto em Malha com Forro Fleece,1,0,visible,Gorro preto casual unissexo com forro em fleece para máximo conforto e aquecimento. Perfeito para o inverno.,"Mantenha-se quente e confortável com este gorro unissexo preto, essencial para os dias frios. Fabricado com uma camada exterior em malha durável e um interior forrado em fleece suave, proporciona isolamento térmico superior. O design clássico e versátil adapta-se a qualquer estilo casual ou desportivo, ideal para atividades ao ar livre ou para o dia a dia. Inclui etiqueta de marca.",,,taxable,,1,15,2,0,0,0.2,,,,1,,,39,"Unisex, Chapéus > Gorros","gorro, preto, fleece, inverno",,processed_images/professional/fotos site1/5-B.jpg,,,,,,,,,0,Material,Sintetico,1,0,Temporada,Inverno,1,0,0
,simple,CL-GORRO-0110,Gorro Pierre Cardin Preto Casual,1,0,visible,"Gorro preto Pierre Cardin, macio e quente, ideal para um look casual nos dias frios.","Este gorro preto unissexo da Pierre Cardin é uma peça essencial para o seu guarda-roupa de inverno. Confeccionado em material sintético de alta qualidade, oferece um toque macio e o calor necessário para os dias mais frios. O design clássico com a dobra na base e o logótipo distintivo da marca confere um toque de estilo discreto e moderno. Perfeito para complementar qualquer outfit casual, garantindo conforto e aquecimento.",,,taxable,,1,15,2,0,0,0.2,,,,1,,,45,"Unisex, Chapéus > Gorros","gorro, preto, casual, inverno, pierre cardin, unisex, beanie, malha",,processed_images/professional/fotos site1/5.jpg,,,,,,,,,0,Material,Sintetico,1,0,Temporada,Inverno,1,0,0
,simple,CL-BUCKET-0111,Bucket Hat Padrão Tropical Ondas Azuis e Verdes,1,0,visible,"Bucket hat vibrante com padrão de ondas e folhas tropicais em azul, verde e branco. Ideal para o verão.","Adicione um toque de frescura e estilo ao seu verão com o Bucket Hat Padrão Tropical. Este chapéu versátil apresenta um design cativante que mistura padrões de ondas dinâmicas em vários tons de azul e verde, complementados por elementos florais brancos e folhagem tropical. Confeccionado em algodão respirável, oferece conforto e proteção solar, sendo a escolha perfeita para a praia, festivais ou um passeio descontraído. Um acessório unisex que complementa qualquer look casual.",,,taxable,,1,12,2,0,0,0.2,,,,1,,,45,"Unisex, Chapéus > Bucket Hat","bucket-hat, tropical, verao, estampado, casual",,processed_images/professional/fotos site1/6 (1).jpg,,,,,,,,,0,Material,Algodao,1,0,Temporada,Verao,1,0,0
,simple,CL-BUCKET-0112,Bucket Hat Riscas Azuis e Brancas,1,0,visible,"Bucket hat moderno com padrão de riscas em azul e branco, ideal para um look casual e estiloso.","Este bucket hat unissexo apresenta um design arrojado com riscas diagonais em azul-marinho e branco, criando um padrão dinâmico. O rebordo inferior do chapéu é em preto liso, adicionando um contraste subtil. Confeccionado em algodão, é leve e confortável, perfeito para o verão ou festivais. O acessório ideal para complementar o seu visual descontraído.",,,taxable,,1,12,2,0,0,0.2,,,,1,,,45,"Unisex, Chapéus > Bucket Hat","bucket-hat, riscas, azul, branco, casual, verao, unisex, acessorios",,processed_images/professional/fotos site1/6 (10).jpg,,,,,,,,,0,Material,Algodao,1,0,Temporada,Verao,1,0,0
,simple,CL-BUCKET-0113,Bucket Hat Tropical Ondas Laranja,1,0,visible,Bucket hat vibrante com padrão de ondas e folhas tropicais em tons de laranja. Perfeito para o verão.,"Este bucket hat unissex e moderno apresenta um design exuberante com uma estampa abstrata de ondas em branco e folhas em rosa/laranja sobre um fundo laranja vívido. Confeccionado em tecido leve e respirável (provavelmente algodão), é ideal para proteção solar com estilo em dias quentes. Um acessório casual e indispensável para praia, piscina ou festivais.",,,taxable,,1,12,2,0,0,0.2,,,,1,,,45,"Unisex, Chapéus > Bucket Hat","bucket hat, verao, estampado, unisex, praia, laranja, casual, moderno",,processed_images/professional/fotos site1/6 (11).jpg,,,,,,,,,0,Material,Algodao,1,0,Temporada,Verao,1,0,0
,simple,CL-BUCKET-0114,Bucket Hat Tropical Ondas Verdes e Azuis,1,0,visible,Bucket hat colorido com padrão tropical e ondas em tons de verde e azul. Ideal para um look casual de verão.,"Este vibrante bucket hat apresenta um padrão artístico que combina folhas tropicais e ondas estilizadas em diversas tonalidades de verde e azul. Confeccionado em algodão leve e confortável, é o acessório perfeito para os dias quentes, oferecendo proteção solar com um toque de estilo. Versátil e moderno, é ideal para festivais, passeios na praia ou para complementar qualquer outfit casual de verão.",,,taxable,,1,12,2,0,0,0.2,,,,1,,,45,"Unisex, Chapéus > Bucket Hat","bucket-hat, verde, azul, estampado, tropical, verao, casual, unisex, algodao, chapeu",,processed_images/professional/fotos site1/6 (12).jpg,,,,,,,,,0,Material,Algodao,1,0,Temporada,Verao,1,0,0
